,posX,posY,Age,Mins,Tackles,Inter,KeyP,Goals,Assists,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,Rating,CurrentPts,Pts,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating
2016,1.0,1.0,23,2508,1.3,1.8,1.1,4,4,0.7,0.6,55.0,88.6,0.7,2.1,0.0,7.14,22.0,139.0,840.0,1.1,1.4,0,2,1.6,72.1,89.8,7.13
2017,1.0,0.5,32,2090,1.6,1.9,1.5,1,2,0.3,0.4,73.3,90.0,0.7,2.1,0.0,7.14,22.0,139.0,660.0,1.7,2.6,0,1,2.1,75.3,91.7,6.94
2018,1.5,1.0,23,1236,1.2,1.6,0.8,2,2,0.8,0.7,44.0,89.9,0.5,0.4,0.0,7.13,22.0,139.0,245.0,1.0,1.0,2,1,0.8,46.3,89.2,7.54
2019,1.5,1.0,31,2036,1.8,1.5,0.7,5,1,0.5,0.5,50.1,80.5,0.4,1.7,0.1,7.1,22.0,109.0,673.0,1.1,1.0,0,1,0.6,58.7,90.7,6.6
2020,0.0,0.0,23,2657,2.1,1.6,0.1,4,1,0.1,0.1,57.4,84.9,0.0,3.6,0.0,7.19,12.0,38.0,301.0,1.3,1.8,0,0,0.3,37.8,85.4,6.69
2021,1.5,1.0,22,1483,1.2,1.4,1.1,6,3,0.9,0.4,40.3,80.1,0.9,1.6,0.0,7.18,22.0,109.0,502.0,1.8,1.0,1,1,1.5,56.2,82.5,7.1
2022,1.0,2.0,25,1374,0.4,0.4,1.5,4,3,1.0,0.8,30.1,80.2,0.9,1.0,0.0,7.17,22.0,139.0,463.0,0.8,0.8,2,3,1.3,29.8,85.4,7.09
2023,1.0,3.0,27,1190,0.9,0.6,1.4,7,4,1.0,1.9,24.5,75.5,0.5,0.9,0.1,7.15,22.0,109.0,291.0,0.8,0.8,4,1,1.0,31.5,77.0,7.83
2024,1.0,3.0,31,1504,0.7,0.4,2.2,7,0,2.2,1.3,30.9,76.4,0.8,0.7,0.1,7.24,12.0,38.0,249.0,0.4,0.0,1,0,0.8,24.6,82.1,6.77
2025,0.5,0.5,25,1561,2.8,3.3,0.5,0,3,0.2,0.5,74.2,82.3,0.0,3.6,0.1,7.24,22.0,109.0,580.0,3.0,2.0,1,0,0.3,68.4,86.2,7.29
2026,0.0,2.0,34,1906,2.0,2.4,1.5,3,2,0.6,0.2,75.2,89.4,0.8,6.1,0.0,7.22,22.0,139.0,589.0,2.4,1.6,0,1,1.9,80.6,89.7,7.07
2027,1.0,0.0,28,2300,2.3,1.5,0.2,2,0,0.3,0.4,74.1,87.8,0.0,4.8,0.0,7.21,22.0,109.0,808.0,1.7,1.8,1,0,0.1,73.3,92.3,7.11
2028,0.0,0.0,27,2181,2.1,2.1,0.4,1,1,0.1,0.1,76.9,88.8,0.1,2.8,0.0,7.32,22.0,139.0,681.0,1.2,1.7,0,0,0.3,65.0,89.1,7.02
2029,1.0,3.0,26,2265,0.5,0.7,2.1,5,12,1.3,1.3,36.5,76.0,0.6,0.9,0.0,7.3,22.0,139.0,463.0,0.6,0.3,3,0,0.6,22.7,78.4,6.72
2030,1.0,2.0,29,1824,2.9,1.9,0.9,4,2,0.4,0.7,70.0,87.8,0.1,4.6,0.0,7.28,22.0,139.0,714.0,4.5,3.0,3,0,0.6,81.3,90.9,7.52
2031,0.0,1.0,27,2135,1.7,2.0,0.2,1,1,0.2,0.2,78.4,91.6,0.0,2.9,0.0,7.27,22.0,139.0,429.0,1.4,0.7,0,0,0.0,47.4,91.3,6.57
2032,1.0,3.0,26,2782,0.5,0.3,0.8,31,2,0.8,1.3,16.2,69.7,0.2,0.2,0.0,7.42,22.0,109.0,708.0,0.2,0.2,7,1,1.2,14.6,80.9,7.28
2033,1.0,3.0,33,1242,0.5,0.5,2.2,5,11,1.5,1.3,40.8,83.9,0.5,1.8,0.2,7.38,22.0,139.0,421.0,0.3,1.0,0,2,1.8,45.3,84.9,7.21
2034,0.0,2.0,25,2291,2.8,4.6,1.8,6,5,1.3,1.2,94.9,90.2,0.6,6.8,0.0,8.28,22.0,139.0,786.0,3.1,2.1,2,3,2.2,87.2,91.7,7.79
2035,1.0,3.0,32,1830,0.5,0.6,1.9,13,9,1.4,0.9,38.0,81.2,0.8,1.1,0.1,7.82,22.0,139.0,634.0,1.0,0.4,3,0,2.4,43.3,83.2,7.58
2036,0.0,4.0,27,2777,0.3,0.4,0.9,30,5,1.5,1.8,21.5,75.2,0.1,0.5,0.0,7.74,22.0,139.0,794.0,0.4,0.3,8,1,1.2,20.9,75.0,7.52
2037,1.0,3.0,22,1217,1.6,1.2,1.9,6,5,1.1,1.9,51.5,77.6,1.2,3.0,0.1,7.49,18.0,75.0,359.0,1.3,1.3,1,2,1.2,27.0,72.2,7.07
2038,1.0,3.0,19,2042,0.9,0.8,2.0,6,12,1.3,1.6,23.8,67.0,1.0,1.1,0.2,7.44,22.0,109.0,770.0,1.3,0.5,2,6,2.1,30.7,73.9,7.5
2039,0.0,2.0,24,950,0.5,0.2,0.7,1,2,1.0,0.9,23.6,86.5,0.1,0.7,0.1,6.36,22.0,57.5,206.0,1.0,0.7,1,0,1.3,56.3,95.3,7.13
2040,1.0,3.0,29,627,0.3,0.0,0.8,0,1,1.0,0.8,17.7,83.5,0.3,0.7,0.2,6.53,20.0,115.0,122.0,0.0,0.0,0,0,1.0,25.3,78.9,6.72
2041,1.0,0.0,31,969,1.2,0.9,0.2,0,0,0.4,0.5,28.6,77.8,0.5,1.4,0.0,6.63,25.0,51.0,682.0,1.6,1.4,0,0,0.0,21.5,71.6,6.5
2042,1.0,2.0,22,1322,0.7,0.6,1.1,1,2,0.5,1.0,34.8,82.7,0.0,1.7,0.5,6.62,22.0,57.5,395.0,1.5,1.7,0,0,1.2,40.8,86.1,6.88
2043,2.0,2.0,19,1897,1.3,0.2,0.6,6,2,1.0,1.8,16.6,75.4,0.2,0.3,0.1,6.69,22.0,57.5,284.0,1.2,0.5,1,1,0.7,13.0,79.5,6.75
2044,1.0,2.5,24,1287,0.9,0.4,0.8,2,2,1.1,2.1,25.2,77.8,0.7,1.3,0.2,6.71,22.0,57.5,186.0,0.8,0.4,0,1,0.8,21.8,73.4,6.46
2045,0.0,4.0,25,585,0.4,0.1,0.3,7,1,0.4,0.6,8.5,68.9,0.0,0.2,0.1,6.71,25.0,51.0,174.0,0.4,0.4,0,1,0.2,14.2,63.4,6.57
2046,1.0,0.0,27,2042,1.5,1.8,0.0,0,0,0.2,0.4,55.4,88.7,0.0,3.8,0.0,6.71,22.0,57.5,422.0,1.6,0.8,0,0,0.4,56.4,90.8,6.84
2047,2.0,1.0,26,1147,1.5,1.5,0.7,0,1,1.1,1.0,31.6,84.3,0.7,0.8,0.0,6.75,22.0,57.5,252.0,1.8,2.5,0,0,2.3,34.5,89.1,7.06
2048,1.5,1.0,30,865,0.9,0.4,1.3,1,3,1.2,1.2,24.2,81.8,0.7,0.8,0.0,6.84,25.0,51.0,235.0,1.4,0.1,0,0,0.6,18.4,76.7,6.54
2049,0.0,1.0,26,659,1.7,1.6,0.3,0,0,0.5,0.5,55.3,92.8,0.0,3.0,0.0,6.87,20.0,115.0,209.0,0.3,1.0,0,0,0.0,29.7,92.1,6.02
2050,0.0,2.0,33,2228,1.9,1.1,0.7,0,0,0.4,0.4,91.5,92.2,0.0,5.0,0.0,6.89,20.0,115.0,376.0,2.4,0.6,0,0,0.2,94.8,93.2,6.56
2051,1.0,2.0,31,1490,0.6,0.3,1.6,8,5,1.2,1.0,29.3,88.0,1.0,1.1,0.1,6.93,22.0,57.5,198.0,2.0,0.7,0,0,2.7,46.0,84.1,6.96
2052,0.0,2.0,29,1768,1.7,1.4,0.9,2,4,0.5,0.3,41.9,85.2,0.6,2.4,0.0,6.92,25.0,51.0,629.0,1.6,1.5,0,1,1.0,34.0,83.7,6.54
2053,2.0,3.0,26,2240,0.6,0.3,0.6,10,3,0.7,0.9,17.5,76.3,0.1,0.3,0.0,6.94,25.0,51.0,498.0,0.1,0.0,2,1,0.3,10.0,76.7,6.42
2054,0.0,0.0,19,1930,1.3,1.6,0.1,1,0,0.1,0.4,51.8,87.8,0.0,3.0,0.0,6.98,22.0,57.5,270.0,2.0,2.7,0,0,0.3,42.3,89.8,6.89
2055,1.0,0.0,32,2544,2.3,1.4,0.6,0,4,0.9,1.0,51.0,83.1,0.4,2.0,0.0,6.97,22.0,57.5,540.0,1.8,2.8,0,0,0.2,45.3,85.3,7.17
2056,0.0,0.0,26,1080,1.4,2.5,0.0,0,0,0.3,0.3,51.3,91.6,0.0,3.7,0.1,7.04,22.0,57.5,360.0,0.3,3.0,0,0,0.0,46.5,90.9,7.07
2057,2.0,1.0,25,2061,2.5,1.5,0.5,0,3,0.7,1.0,38.5,81.4,0.4,1.2,0.0,7.03,22.0,57.5,450.0,2.2,1.2,0,2,1.2,47.6,81.9,7.45
2058,1.0,2.0,29,2415,1.8,1.2,0.8,4,4,1.0,1.7,49.9,90.8,0.3,1.4,0.1,7.02,20.0,115.0,700.0,2.9,1.3,2,1,0.6,48.0,92.4,6.96
2059,0.0,0.0,20,1710,0.9,2.1,0.2,0,0,0.3,0.5,72.4,94.7,0.1,3.4,0.1,7.06,20.0,115.0,90.0,2.0,0.0,0,0,0.0,44.0,88.6,7.25
2060,1.0,2.5,26,866,1.1,0.5,1.5,0,4,1.3,0.8,50.9,81.5,0.3,2.3,0.5,7.06,20.0,115.0,15.0,0.0,0.0,0,0,0.5,7.0,78.6,6.04
2061,0.5,0.5,22,2500,1.6,1.3,0.3,3,0,0.2,0.1,70.3,93.6,0.0,5.6,0.0,7.09,20.0,115.0,720.0,1.8,2.5,0,0,0.0,60.4,93.8,6.83
2062,2.0,0.0,34,1713,1.5,1.1,1.0,0,6,0.4,0.6,58.7,89.1,0.8,1.1,0.0,7.07,20.0,115.0,350.0,1.3,1.3,0,0,0.3,51.8,91.3,6.36
2063,0.5,0.5,23,3058,2.0,1.6,0.1,2,0,0.0,0.4,41.6,85.7,0.0,4.0,0.0,7.07,25.0,51.0,989.0,2.3,2.3,0,0,0.1,30.4,81.7,6.87
2064,1.5,1.0,23,1830,2.2,1.5,1.1,0,3,1.2,1.4,43.5,89.0,0.6,0.9,0.0,7.1,20.0,115.0,282.0,1.8,2.2,0,1,0.4,26.6,85.0,6.89
2065,1.0,3.0,22,2224,0.7,0.0,2.0,9,4,2.2,2.2,29.1,84.5,1.5,1.3,0.1,7.1,22.0,57.5,286.0,0.0,0.2,0,0,2.0,21.0,81.0,6.51
2066,0.0,0.0,20,1514,2.5,2.3,0.2,1,0,0.1,0.4,53.1,91.2,0.0,3.6,0.0,7.15,22.0,57.5,90.0,0.0,2.0,0,0,0.0,31.0,83.9,6.52
2067,1.0,3.0,22,1016,0.6,0.7,1.2,4,1,1.3,1.4,31.4,84.4,0.7,1.6,0.3,7.19,20.0,115.0,161.0,1.0,3.5,1,0,1.0,24.0,70.8,7.57
2068,1.5,1.0,23,2322,2.6,1.6,0.9,2,5,1.0,1.2,45.0,81.3,0.9,2.1,0.0,7.17,25.0,51.0,810.0,3.4,1.2,1,1,1.4,46.7,75.2,7.23
2069,0.0,0.0,28,3240,0.7,1.7,0.2,6,2,0.1,0.1,42.4,82.0,0.1,3.9,0.0,7.16,25.0,51.0,900.0,0.6,2.1,1,0,0.3,32.0,78.1,6.93
2070,2.0,3.0,17,1501,0.3,0.1,1.1,15,8,1.1,1.9,11.6,73.3,0.2,0.3,0.0,7.22,25.0,51.0,536.0,0.1,0.2,6,0,0.7,10.0,83.3,7.16
2071,0.0,1.0,19,1633,2.4,1.7,0.3,1,1,0.7,0.9,41.4,86.2,0.1,1.3,0.1,7.21,22.0,57.5,58.0,1.0,5.0,0,0,0.0,45.0,93.3,7.47
2072,1.0,3.0,21,2800,1.3,0.7,1.6,8,9,2.0,1.9,31.2,81.1,0.8,1.3,0.1,7.29,25.0,51.0,921.0,1.0,0.7,2,1,1.3,36.6,85.4,6.97
2073,1.5,1.0,20,1082,1.8,1.0,1.1,0,5,0.6,1.0,28.0,79.3,0.7,0.9,0.1,7.29,25.0,51.0,299.0,2.6,1.2,0,0,0.8,20.8,73.1,6.8
2074,1.0,3.0,28,2048,0.7,0.5,2.7,6,7,1.9,1.9,42.3,76.4,2.0,3.1,0.5,7.28,20.0,115.0,540.0,1.3,0.7,4,1,2.3,42.3,80.7,7.48
2075,0.0,1.0,21,2220,2.2,1.8,0.4,2,1,1.0,0.8,42.8,87.3,0.0,2.3,0.1,7.27,25.0,51.0,842.0,2.9,2.8,1,0,0.4,45.2,87.4,7.24
2076,2.0,1.0,23,1529,1.2,2.0,0.8,2,2,1.2,1.4,49.1,89.4,0.8,0.9,0.0,7.26,20.0,115.0,370.0,1.6,1.4,0,3,0.6,35.8,74.9,7.03
2077,1.3333333333333333,1.0,21,2060,1.9,1.6,1.0,0,5,1.1,1.0,34.2,76.0,1.4,1.4,0.2,7.25,25.0,51.0,525.0,2.6,1.3,0,3,1.4,30.1,79.1,7.52
2078,1.5,1.0,21,2577,1.7,1.0,1.4,8,5,1.2,1.2,65.4,83.8,0.1,2.6,0.4,7.25,22.0,57.5,450.0,1.5,0.8,2,1,1.8,49.3,87.2,7.22
2079,2.0,3.0,29,2978,0.6,0.3,0.7,35,4,0.4,1.3,14.4,81.9,0.1,0.6,0.0,7.37,20.0,115.0,720.0,0.5,0.4,8,1,0.6,17.0,79.4,7.58
2080,1.0,1.5,21,1932,2.3,1.4,0.5,3,2,0.9,1.1,64.0,90.0,0.2,2.0,0.1,7.36,20.0,115.0,357.0,2.0,2.2,0,1,0.8,43.8,89.5,7.26
2081,1.0,2.5,20,2612,1.4,0.9,2.2,9,10,1.7,2.0,37.0,82.8,1.6,2.3,0.1,7.48,25.0,51.0,895.0,1.2,0.9,2,4,2.0,33.2,83.2,7.23
2082,0.0,1.0,27,2432,4.4,2.3,0.7,1,1,0.8,0.7,58.9,90.0,0.0,3.7,0.1,7.44,22.0,57.5,482.0,4.2,3.0,0,0,1.0,50.5,92.1,7.38
2083,1.0,3.0,23,2435,1.2,0.9,1.5,12,5,1.5,1.7,33.5,82.7,1.4,0.6,0.1,7.41,20.0,115.0,512.0,2.1,1.1,1,1,3.6,35.0,80.4,7.6
2084,2.0,1.0,24,1692,2.0,1.2,1.1,1,4,0.7,0.9,47.0,86.2,0.7,1.9,0.0,7.39,20.0,115.0,454.0,2.8,1.8,1,2,0.7,32.3,80.4,7.0
2085,0.0,4.0,30,1941,0.5,0.3,0.8,21,5,1.7,2.3,17.0,78.9,0.1,0.4,0.1,7.38,25.0,51.0,666.0,0.6,0.8,5,0,0.5,22.0,89.8,6.97
2086,0.0,0.0,31,2386,1.1,1.9,0.4,3,2,0.0,0.1,79.7,93.9,0.0,4.9,0.0,7.38,20.0,115.0,586.0,1.7,1.7,0,0,0.1,61.0,96.0,6.88
2087,1.0,3.0,25,2408,1.0,0.1,1.7,28,3,1.7,2.4,28.2,78.0,0.1,0.4,0.2,7.57,22.0,57.5,342.0,1.8,0.0,1,0,0.5,26.5,74.5,6.98
2088,0.0,2.0,23,2158,3.1,0.8,1.4,3,5,1.7,1.4,87.5,88.4,0.1,4.5,0.5,7.54,20.0,115.0,600.0,4.1,0.7,0,2,2.4,87.3,89.5,7.14
2089,0.5,0.5,22,3071,3.1,1.4,0.9,9,1,0.5,0.6,53.9,84.4,0.1,4.0,0.1,7.51,25.0,51.0,846.0,3.3,2.1,1,3,0.8,42.3,85.1,7.41
2090,0.0,4.0,19,583,0.3,0.1,0.7,1,1,0.8,1.6,9.4,75.1,0.0,0.1,0.1,6.4,30.0,62.0,36.0,0.3,0.0,0,0,0.3,3.0,55.6,6.02
2091,1.0,2.0,27,1396,0.7,0.3,0.8,1,1,0.5,0.6,26.3,83.5,0.1,0.9,0.1,6.46,21.0,67.0,341.0,1.5,0.7,0,1,1.2,28.7,88.4,6.92
2092,0.0,0.5,20,630,0.8,1.0,0.2,0,0,0.8,0.5,26.4,88.0,0.0,0.9,0.0,6.48,20.0,82.0,205.0,0.8,0.8,0,0,0.3,29.3,88.9,6.66
2093,0.0,1.0,27,522,1.3,0.7,0.4,1,0,0.2,0.3,32.1,86.0,0.0,1.3,0.2,6.48,18.0,82.0,41.0,0.3,0.0,0,0,0.0,14.0,95.2,6.15
2094,0.0,1.0,21,772,0.9,0.7,0.6,0,1,0.6,1.1,40.1,90.0,0.1,2.2,0.0,6.49,21.0,67.0,426.0,1.2,1.4,0,0,0.2,68.4,92.1,7.01
2095,1.0,2.5,25,832,0.9,0.3,0.6,2,2,0.8,1.0,17.8,82.7,0.3,0.5,0.1,6.52,21.0,67.0,105.0,1.0,1.0,0,0,0.0,24.0,87.5,6.59
2096,0.0,0.0,26,483,0.6,0.2,0.1,0,0,0.6,0.1,38.2,91.6,0.0,1.1,0.0,6.57,22.0,100.0,180.0,1.0,2.5,0,0,0.0,97.0,95.9,6.61
2097,0.0,2.0,27,1262,2.2,1.3,0.4,0,2,0.6,0.5,40.1,87.6,0.0,1.5,0.1,6.6,20.0,82.0,375.0,2.2,2.0,0,0,0.5,59.8,91.6,7.05
2098,2.0,1.0,25,1096,1.2,0.3,0.6,1,1,0.8,1.0,20.2,84.9,0.8,0.3,0.0,6.61,18.0,82.0,353.0,0.4,0.6,1,0,0.8,22.8,78.1,6.91
2099,0.0,1.0,25,839,1.7,0.6,0.3,1,0,0.7,0.7,34.3,87.2,0.0,2.1,0.0,6.64,21.0,67.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,6.0
2100,1.0,3.0,29,1524,0.6,0.4,0.8,4,2,0.8,1.3,21.1,83.0,0.3,0.9,0.0,6.66,18.0,82.0,388.0,1.0,1.3,1,2,1.6,23.3,85.9,6.97
2101,1.0,0.0,22,1284,1.0,0.8,0.1,0,0,0.1,0.2,44.2,90.8,0.0,1.8,0.0,6.66,20.0,82.0,450.0,1.0,1.4,0,0,0.2,66.2,90.3,6.98
2102,1.0,0.0,27,642,0.8,0.8,0.2,0,0,0.1,0.1,39.8,81.6,0.0,2.1,0.0,6.65,20.0,82.0,90.0,1.0,3.0,0,0,0.0,91.0,89.0,6.55
2103,1.0,0.0,28,1177,1.4,0.3,0.2,0,0,0.0,0.3,65.4,85.8,0.1,7.9,0.1,6.68,21.0,67.0,294.0,1.5,0.5,0,1,0.5,41.5,81.3,7.0
2104,0.0,2.0,26,1510,0.9,0.5,0.7,4,1,0.7,1.1,46.7,91.7,0.1,1.1,0.1,6.73,22.0,100.0,503.0,1.8,0.9,2,2,0.8,46.3,90.9,7.07
2105,2.0,1.0,26,802,1.5,0.9,1.0,0,1,0.8,1.4,37.8,81.5,1.1,2.0,0.0,6.74,21.0,67.0,170.0,3.0,1.0,0,0,1.0,28.7,76.7,7.12
2106,1.0,3.0,19,1810,0.4,0.2,0.6,7,5,0.9,1.3,16.5,78.3,0.3,0.5,0.1,6.76,20.0,82.0,345.0,0.5,0.1,3,1,0.6,15.3,75.4,6.94
2107,0.0,4.0,30,610,0.3,0.1,1.0,3,1,0.7,1.8,18.4,64.4,0.0,0.3,0.1,6.78,18.0,82.0,67.0,0.0,0.0,0,0,0.0,20.0,70.0,5.63
2108,1.0,2.0,26,2387,1.0,0.8,0.7,1,2,1.1,1.0,38.4,89.9,0.0,1.4,0.0,6.79,30.0,62.0,850.0,1.2,0.8,1,2,0.8,31.0,84.4,6.91
2109,1.0,3.0,22,1520,0.8,0.3,0.9,6,4,0.7,0.8,26.7,87.0,0.3,0.6,0.0,6.79,22.0,100.0,563.0,1.1,0.6,1,2,1.9,37.2,85.7,7.2
2110,1.5,1.0,31,1764,1.8,0.7,1.1,0,3,0.7,0.7,46.3,86.4,0.9,2.7,0.1,6.78,30.0,62.0,875.0,2.3,1.0,0,8,2.0,51.6,84.5,7.35
2111,0.0,0.0,31,1449,0.7,0.8,0.2,1,0,0.1,0.4,63.1,90.7,0.0,2.7,0.1,6.81,30.0,62.0,297.0,0.1,0.6,0,0,0.0,30.7,91.2,6.6
2112,0.0,0.5,21,2071,1.0,1.4,0.1,0,0,0.0,0.3,50.0,93.4,0.0,2.3,0.0,6.8,18.0,82.0,454.0,0.8,1.3,0,0,0.3,44.0,94.7,6.45
2113,2.0,1.0,24,1264,2.2,0.8,0.9,0,0,0.3,0.4,48.9,84.3,0.6,2.2,0.1,6.8,30.0,62.0,564.0,2.1,1.1,0,3,1.3,53.1,88.2,7.24
2114,1.0,3.0,24,1823,0.9,0.3,0.8,8,5,0.6,1.5,28.2,87.8,0.2,0.6,0.0,6.82,20.0,82.0,246.0,1.5,0.0,0,0,0.5,21.8,91.6,6.23
2115,0.0,0.5,30,839,1.8,2.4,0.1,1,0,0.4,0.7,49.2,85.4,0.0,4.0,0.0,6.85,18.0,82.0,327.0,1.8,1.8,1,0,0.3,47.5,91.1,6.65
2116,0.0,1.0,22,2126,2.2,1.3,0.6,2,2,0.9,1.4,38.2,86.2,0.0,1.5,0.0,6.87,18.0,82.0,361.0,2.4,1.4,1,1,0.8,33.2,86.7,6.84
2117,0.0,0.0,31,2084,1.1,1.0,0.1,0,0,0.1,0.3,49.3,89.0,0.0,1.7,0.0,6.87,18.0,82.0,448.0,0.8,1.0,0,0,0.2,47.0,92.2,6.54
2118,1.5,1.0,21,789,1.6,0.4,0.8,0,0,0.4,0.9,43.4,84.9,0.0,0.7,0.0,6.86,20.0,82.0,90.0,0.0,2.0,0,0,0.0,49.0,79.6,7.67
2119,1.0,2.0,23,1485,1.0,0.6,1.1,3,7,0.8,1.2,22.3,81.9,0.5,1.6,0.2,6.88,30.0,62.0,320.0,1.0,0.4,2,0,0.6,15.6,82.6,6.96
2120,2.0,3.0,21,1584,0.5,0.1,1.1,9,5,1.8,1.8,24.4,81.9,0.2,0.4,0.0,6.87,20.0,82.0,343.0,0.1,0.1,1,2,1.1,18.1,79.3,6.91
2121,1.0,2.5,29,1933,0.6,0.5,1.8,3,5,0.7,0.9,43.4,86.7,1.1,1.9,0.0,6.87,20.0,82.0,411.0,1.2,1.0,0,1,1.5,40.0,88.3,6.68
2122,1.0,0.0,23,1306,0.8,1.1,0.0,0,0,0.3,0.3,69.2,95.8,0.0,3.4,0.0,6.89,22.0,100.0,450.0,0.6,1.2,3,0,0.2,111.6,95.5,7.87
2123,0.0,0.0,25,1995,1.4,1.4,0.2,1,0,0.2,0.4,66.2,88.7,0.0,3.6,0.0,6.92,30.0,62.0,466.0,0.7,1.3,0,0,0.0,79.2,91.2,6.78
2124,0.5,0.5,25,1342,1.9,0.8,0.2,3,2,0.2,0.6,48.3,89.9,0.1,1.4,0.0,6.91,22.0,100.0,368.0,2.0,1.2,0,0,0.2,63.5,91.1,6.76
2125,1.0,2.0,26,2119,1.3,0.5,0.7,3,3,0.7,0.7,29.8,76.6,0.7,0.9,0.0,6.9,18.0,82.0,337.0,2.3,0.5,0,0,0.8,26.8,75.7,6.65
2126,1.0,2.0,29,1886,1.3,1.2,0.6,0,0,1.2,0.9,50.8,92.2,0.0,1.3,0.0,6.9,21.0,67.0,328.0,1.7,1.0,0,0,0.5,41.3,92.7,6.66
2127,2.0,3.0,24,2067,0.4,0.2,1.1,11,6,1.9,2.5,18.6,73.3,0.0,0.8,0.0,6.94,18.0,82.0,383.0,0.1,0.1,1,0,0.4,11.7,75.6,6.44
2128,1.0,0.0,24,2336,1.1,0.9,0.1,2,1,0.6,0.5,63.3,89.5,0.0,3.8,0.0,6.92,18.0,82.0,389.0,1.2,1.0,0,0,0.3,40.8,89.4,6.32
2129,1.0,3.0,28,931,1.0,0.5,1.9,1,5,1.5,1.6,35.4,82.5,0.7,0.9,0.3,6.96,20.0,82.0,285.0,2.5,0.8,1,0,1.3,48.0,83.3,7.33
2130,0.5,0.5,23,2827,1.8,1.4,0.4,0,2,0.5,0.3,66.1,86.3,0.1,4.8,0.0,6.96,21.0,67.0,614.0,2.0,0.7,0,1,0.3,51.6,80.9,6.86
2131,0.5,1.0,26,2173,1.9,1.1,0.9,1,1,0.4,0.6,77.2,84.4,0.2,5.6,0.1,6.95,30.0,62.0,868.0,2.4,1.6,0,0,0.7,59.0,82.7,6.86
2132,0.0,2.0,29,613,0.9,0.9,0.3,4,0,0.8,0.8,24.6,85.2,0.0,0.7,0.0,6.94,20.0,82.0,221.0,1.0,0.7,1,0,0.3,41.7,82.4,7.21
2133,0.0,0.0,20,2535,1.2,1.2,0.1,0,0,0.1,0.3,60.2,89.4,0.0,3.9,0.0,6.94,21.0,67.0,720.0,0.9,2.0,0,0,0.0,54.8,89.7,6.74
2134,1.0,2.5,28,1883,0.6,0.3,1.7,6,7,0.9,1.6,25.7,80.2,0.6,1.1,0.1,7.01,18.0,82.0,429.0,0.6,0.1,3,1,1.0,25.5,72.5,7.39
2135,0.0,0.0,27,2125,0.9,1.3,0.2,2,1,0.0,0.2,62.2,88.5,0.1,3.1,0.0,6.99,30.0,62.0,1050.0,1.3,1.4,0,1,0.3,55.2,84.1,7.0
2136,1.0,3.0,24,2312,0.5,0.3,1.1,12,6,1.5,1.8,24.8,85.2,0.1,0.4,0.1,6.99,21.0,67.0,426.0,1.0,0.0,4,0,0.6,17.3,86.0,7.09
2137,2.0,1.0,23,1943,1.4,1.2,1.1,1,5,0.5,1.0,64.6,87.1,0.5,1.9,0.0,7.02,30.0,62.0,540.0,1.8,0.8,0,0,1.2,40.8,82.0,6.99
2138,2.0,1.0,18,1576,1.9,1.5,1.3,1,1,0.7,0.9,53.0,77.3,0.9,3.9,0.1,7.02,30.0,62.0,821.0,2.5,2.2,1,1,0.5,47.8,77.0,7.07
2139,2.0,1.0,31,2743,1.8,1.5,0.7,3,1,0.6,0.6,51.7,85.3,0.5,2.4,0.0,7.07,20.0,82.0,329.0,1.8,1.5,0,0,0.3,43.8,80.0,7.13
2140,1.5,1.0,27,2787,1.5,0.9,0.9,0,6,0.6,1.0,73.8,87.8,0.2,2.7,0.0,7.05,22.0,100.0,630.0,1.1,1.6,0,1,0.4,74.1,87.7,7.1
2141,2.0,3.0,20,1673,0.8,0.3,0.7,13,3,0.9,1.5,20.4,79.7,0.0,0.4,0.1,7.05,22.0,100.0,618.0,1.0,0.8,4,0,0.9,18.7,78.0,6.81
2142,0.0,0.0,31,1397,1.2,0.9,0.2,1,1,0.1,0.4,84.1,92.6,0.0,4.9,0.1,7.04,22.0,100.0,180.0,1.0,1.5,0,0,0.0,111.0,93.7,6.88
2143,2.0,1.0,26,1914,2.2,0.8,1.7,0,5,0.3,0.8,52.8,81.4,1.0,3.1,0.1,7.04,21.0,67.0,270.0,1.3,0.7,0,3,2.3,58.0,81.0,7.68
2144,1.0,0.0,23,1000,1.3,1.9,0.2,1,0,0.4,0.1,32.8,86.2,0.0,1.4,0.1,7.03,20.0,82.0,270.0,2.7,0.7,0,0,0.0,54.7,82.9,6.6
2145,1.0,0.0,23,807,0.9,1.2,0.2,0,0,0.0,0.2,90.1,92.5,0.1,4.7,0.0,7.09,22.0,100.0,270.0,4.3,0.7,0,0,0.7,106.7,92.2,6.9
2146,1.0,3.0,21,2972,1.3,0.5,1.8,9,10,2.5,2.7,34.8,77.2,0.1,1.1,0.2,7.09,21.0,67.0,427.0,2.2,0.2,2,4,2.4,38.4,80.7,7.73
2147,1.5,1.0,24,2325,1.6,1.0,1.6,2,6,0.6,0.9,45.0,80.1,1.2,1.6,0.0,7.08,21.0,67.0,450.0,1.6,1.2,0,0,0.8,43.8,76.7,6.77
2148,2.0,1.0,31,2448,1.8,1.9,0.9,2,4,0.6,0.6,42.8,79.5,1.1,3.2,0.0,7.12,20.0,82.0,337.0,1.5,2.3,0,1,0.5,54.5,83.9,7.27
